epoch,kl_g0_weight,kl_u_weight,train_loss_total,train_loss_recon,train_loss_kl_g0,train_loss_kl_u,train_loss_cls,val_loss_total,val_loss_recon,val_loss_kl_g0,val_loss_kl_u,val_loss_cls,lr
206,1.000,1.000,7.574432,7.766909,0.008584,1.520949,0.686388,8.387323,8.778476,0.008601,1.526891,0.680742,1.00e-04
207,1.000,1.000,7.520402,7.705249,0.008589,1.515090,0.686295,8.362450,8.755333,0.008607,1.518878,0.680977,1.00e-04
208,1.000,1.000,7.527848,7.716360,0.008597,1.513551,0.685209,8.371076,8.758633,0.008614,1.526403,0.680779,1.00e-04
209,1.000,1.000,7.493302,7.669553,0.008602,1.517401,0.684289,8.368929,8.761252,0.008620,1.521034,0.681019,1.00e-04
210,1.000,1.000,7.454825,7.630106,0.008608,1.508356,0.685844,8.370069,8.769942,0.008626,1.513711,0.681229,1.00e-04
211,1.000,1.000,7.433993,7.608060,0.008616,1.504631,0.684735,8.318752,8.706196,0.008633,1.513297,0.681258,1.00e-04
212,1.000,1.000,7.431033,7.606170,0.008622,1.502335,0.686660,8.229319,8.594948,0.008640,1.512747,0.681254,1.00e-04
213,1.000,1.000,7.405450,7.574961,0.008630,1.501740,0.685925,8.280139,8.665371,0.008647,1.505777,0.681516,1.00e-04
214,1.000,1.000,7.404075,7.576419,0.008635,1.499030,0.684038,8.218813,8.585653,0.008653,1.508841,0.681478,1.00e-04
215,1.000,1.000,7.362937,7.525528,0.008642,1.498179,0.685286,8.226468,8.600155,0.008659,1.503983,0.681150,1.00e-04
216,1.000,1.000,7.334362,7.494575,0.008648,1.493836,0.683579,8.134164,8.486277,0.008666,1.502499,0.681053,1.00e-04
217,1.000,1.000,7.305088,7.463507,0.008655,1.488488,0.682841,8.190876,8.564268,0.008672,1.495317,0.681350,1.00e-04
218,1.000,1.000,7.273175,7.429833,0.008662,1.481558,0.685662,8.129019,8.492713,0.008679,1.489422,0.681838,1.00e-04
219,1.000,1.000,7.254976,7.409742,0.008668,1.478951,0.685430,8.159471,8.529827,0.008686,1.490504,0.681288,1.00e-04
220,1.000,1.000,7.236341,7.384117,0.008675,1.481539,0.684384,8.098887,8.451346,0.008692,1.493274,0.681184,1.00e-04
221,1.000,1.000,7.188412,7.327509,0.008683,1.478450,0.683493,8.056818,8.407183,0.008699,1.484803,0.681352,1.00e-04
222,1.000,1.000,7.167666,7.304061,0.008688,1.475699,0.684531,8.080276,8.435700,0.008705,1.485565,0.681498,1.00e-04
223,1.000,1.000,7.143360,7.280684,0.008695,1.468553,0.685074,7.975763,8.317629,0.008712,1.472900,0.681850,1.00e-04
224,1.000,1.000,7.110554,7.247477,0.008701,1.460589,0.685698,8.024411,8.379482,0.008719,1.471935,0.681511,1.00e-04
225,1.000,1.000,7.109266,7.242405,0.008708,1.464333,0.684542,7.986259,8.324849,0.008726,1.478969,0.681118,1.00e-04
226,1.000,1.000,7.086146,7.208705,0.008716,1.469127,0.684537,7.975011,8.310095,0.008732,1.479690,0.680983,1.00e-04
227,1.000,1.000,7.075897,7.202170,0.008722,1.462878,0.684406,7.868648,8.190731,0.008739,1.466035,0.681219,1.00e-04
228,1.000,1.000,7.019250,7.141531,0.008729,1.452915,0.683546,7.878380,8.209458,0.008745,1.459501,0.681078,1.00e-04
229,1.000,1.000,7.006031,7.126733,0.008735,1.450815,0.685019,7.886918,8.217616,0.008752,1.461931,0.681397,1.00e-04
230,1.000,1.000,7.006823,7.125060,0.008741,1.453563,0.684663,7.853162,8.171769,0.008758,1.465537,0.681550,1.00e-04
231,1.000,1.000,6.966498,7.073253,0.008749,1.454871,0.684997,7.864409,8.189193,0.008764,1.462222,0.681326,1.00e-04
232,1.000,1.000,6.933331,7.041581,0.008755,1.445312,0.684058,7.813592,8.136250,0.008771,1.451586,0.681531,1.00e-04
233,1.000,1.000,6.905082,7.010162,0.008761,1.440709,0.686882,7.782743,8.099304,0.008777,1.449944,0.681614,1.00e-04
234,1.000,1.000,6.895095,6.996663,0.008765,1.442567,0.683490,7.771622,8.082528,0.008783,1.452759,0.681834,1.00e-04
235,1.000,1.000,6.865221,6.958900,0.008772,1.442752,0.684409,7.781446,8.099081,0.008789,1.448504,0.681736,1.00e-04
236,1.000,1.000,6.843123,6.937790,0.008777,1.436053,0.685133,7.751800,8.065450,0.008795,1.444897,0.682427,1.00e-04
237,1.000,1.000,6.837204,6.928189,0.008784,1.438695,0.683345,7.738817,8.042922,0.008801,1.451260,0.682154,1.00e-04
238,1.000,1.000,6.812240,6.898004,0.008790,1.437597,0.683632,7.698678,8.002896,0.008806,1.441120,0.682101,1.00e-04
239,1.000,1.000,6.802175,6.895630,0.008795,1.427268,0.684099,7.688942,7.993181,0.008812,1.438788,0.681584,1.00e-04
240,1.000,1.000,6.770156,6.855844,0.008802,1.427049,0.684004,7.653962,7.951591,0.008817,1.436714,0.681321,1.00e-04
241,1.000,1.000,6.735880,6.815985,0.008807,1.423750,0.685232,7.678964,7.983180,0.008823,1.436373,0.681316,1.00e-04
242,1.000,1.000,6.726431,6.803149,0.008812,1.425308,0.683081,7.627927,7.915991,0.008828,1.439740,0.681401,1.00e-04
243,1.000,1.000,6.715421,6.787468,0.008818,1.426399,0.686366,7.613577,7.904776,0.008834,1.432877,0.681938,1.00e-04
244,1.000,1.000,6.712330,6.788884,0.008823,1.421793,0.683647,7.572696,7.853277,0.008839,1.433411,0.681372,1.00e-04
245,1.000,1.000,6.679320,6.747432,0.008829,1.421721,0.684672,7.568456,7.848999,0.008845,1.432392,0.681336,1.00e-04
246,1.000,1.000,6.636647,6.695812,0.008836,1.420278,0.683529,7.615644,7.905168,0.008850,1.435151,0.681539,1.00e-04
247,1.000,1.000,6.637666,6.698221,0.008841,1.419337,0.682734,7.533250,7.808074,0.008856,1.429217,0.681661,1.00e-04
248,1.000,1.000,6.612466,6.668125,0.008847,1.417926,0.682737,7.532651,7.808310,0.008862,1.428230,0.681651,1.00e-04
249,1.000,1.000,6.588224,6.638531,0.008852,1.417193,0.682816,7.489022,7.753335,0.008867,1.428748,0.681311,1.00e-04
250,1.000,1.000,6.580849,6.631397,0.008857,1.415197,0.682442,7.477953,7.742549,0.008872,1.425742,0.681109,1.00e-04
251,1.000,1.000,6.544391,6.588893,0.008862,1.412056,0.682710,7.439943,7.698725,0.008877,1.422092,0.680938,1.00e-04
252,1.000,1.000,6.534477,6.579715,0.008866,1.409061,0.681813,7.419079,7.673589,0.008882,1.421094,0.681137,1.00e-04
253,1.000,1.000,6.515961,6.555150,0.008871,1.409975,0.683819,7.418598,7.669525,0.008887,1.424480,0.681424,1.00e-04
254,1.000,1.000,6.484610,6.513246,0.008878,1.412682,0.683825,7.391071,7.637084,0.008893,1.422534,0.681315,1.00e-04
255,1.000,1.000,6.480236,6.513260,0.008883,1.407359,0.683174,7.378606,7.628599,0.008898,1.415417,0.681372,1.00e-04
256,1.000,1.000,6.465450,6.501539,0.008890,1.400508,0.683501,7.413902,7.673431,0.008904,1.414781,0.681044,1.00e-04
257,1.000,1.000,6.458845,6.491055,0.008893,1.402966,0.682570,7.345818,7.588201,0.008910,1.415036,0.680506,1.00e-04
258,1.000,1.000,6.442066,6.472013,0.008900,1.401321,0.681389,7.335856,7.578959,0.008915,1.411800,0.680584,1.00e-04
259,1.000,1.000,6.426894,6.454442,0.008906,1.399825,0.681781,7.282864,7.510452,0.008920,1.414182,0.680100,1.00e-04
260,1.000,1.000,6.399081,6.416118,0.008912,1.402871,0.683798,7.332994,7.574962,0.008926,1.412259,0.680375,1.00e-04
261,1.000,1.000,6.376342,6.392200,0.008917,1.398149,0.684645,7.324166,7.568504,0.008932,1.407659,0.680449,1.00e-04
262,1.000,1.000,6.349449,6.360643,0.008923,1.396508,0.682953,7.278438,7.506663,0.008937,1.412382,0.680262,1.00e-04
263,1.000,1.000,6.349792,6.361836,0.008929,1.395636,0.683356,7.248059,7.477986,0.008942,1.403138,0.680028,1.00e-04
264,1.000,1.000,6.334172,6.348417,0.008932,1.389611,0.683016,7.241722,7.469662,0.008947,1.403524,0.680082,1.00e-04
265,1.000,1.000,6.301465,6.304519,0.008938,1.392754,0.682480,7.227115,7.447858,0.008953,1.407073,0.680038,1.00e-04
266,1.000,1.000,6.283400,6.283762,0.008944,1.391131,0.681652,7.220589,7.442995,0.008958,1.403827,0.679828,1.00e-04
267,1.000,1.000,6.273266,6.275048,0.008949,1.387141,0.681778,7.172249,7.389027,0.008963,1.397348,0.679890,1.00e-04
268,1.000,1.000,6.254281,6.252390,0.008954,1.385625,0.683526,7.161949,7.372328,0.008968,1.401155,0.679939,1.00e-04
269,1.000,1.000,6.255050,6.249415,0.008959,1.389861,0.682312,7.124934,7.326746,0.008974,1.400406,0.680161,1.00e-04
270,1.000,1.000,6.232445,6.224836,0.008964,1.386150,0.682422,7.124700,7.330321,0.008979,1.396573,0.680006,1.00e-04
271,1.000,1.000,6.202888,6.190426,0.008971,1.383498,0.682856,7.148761,7.363718,0.008984,1.393291,0.679832,1.00e-04
272,1.000,1.000,6.173133,6.157968,0.008975,1.379044,0.681718,7.078415,7.276065,0.008989,1.393110,0.679418,1.00e-04
273,1.000,1.000,6.156184,6.137782,0.008980,1.378128,0.681365,7.062395,7.259404,0.008994,1.389766,0.679321,1.00e-04
274,1.000,1.000,6.159208,6.141482,0.008984,1.378152,0.681565,7.063947,7.262193,0.008999,1.388914,0.679312,1.00e-04
275,1.000,1.000,6.143089,6.124463,0.008989,1.375099,0.681244,7.079883,7.283721,0.009004,1.387264,0.679462,1.00e-04
276,1.000,1.000,6.111525,6.086202,0.008995,1.374082,0.680506,7.040458,7.233548,0.009009,1.388089,0.679706,1.00e-04
277,1.000,1.000,6.102391,6.074952,0.009000,1.373543,0.681974,7.022453,7.213633,0.009014,1.385553,0.679460,1.00e-04
278,1.000,1.000,6.077829,6.047944,0.009005,1.369587,0.683000,6.991106,7.179386,0.009019,1.380517,0.679839,1.00e-04
279,1.000,1.000,6.065515,6.034662,0.009009,1.367842,0.681524,6.982109,7.164314,0.009024,1.384496,0.679206,1.00e-04
280,1.000,1.000,6.043282,6.004573,0.009016,1.370333,0.680722,6.949895,7.127260,0.009030,1.381310,0.679072,1.00e-04
281,1.000,1.000,6.042608,6.007436,0.009021,1.366501,0.681210,6.906870,7.072952,0.009035,1.381866,0.678939,1.00e-04
282,1.000,1.000,6.018328,5.978237,0.009026,1.365437,0.680837,6.930762,7.107349,0.009040,1.377334,0.678913,1.00e-04
283,1.000,1.000,5.998557,5.955399,0.009031,1.363241,0.682100,6.911813,7.082802,0.009045,1.378218,0.678805,1.00e-04
284,1.000,1.000,5.996831,5.955497,0.009036,1.361212,0.681177,6.903641,7.077453,0.009050,1.373287,0.679041,1.00e-04
285,1.000,1.000,5.973595,5.928048,0.009040,1.359567,0.681352,6.878972,7.047688,0.009055,1.372055,0.679667,1.00e-04
286,1.000,1.000,5.959560,5.909693,0.009046,1.360214,0.681989,6.844116,7.003611,0.009060,1.372573,0.679603,1.00e-04
287,1.000,1.000,5.920276,5.863594,0.009051,1.357235,0.681858,6.830662,6.991977,0.009065,1.367473,0.679248,1.00e-04
288,1.000,1.000,5.921236,5.870960,0.009056,1.350909,0.682481,6.815033,6.975647,0.009070,1.364298,0.679105,1.00e-04
289,1.000,1.000,5.912755,5.859516,0.009060,1.351994,0.681496,6.782420,6.931645,0.009074,1.367545,0.679044,1.00e-04
290,1.000,1.000,5.897059,5.838970,0.009066,1.352490,0.683191,6.824672,6.988013,0.009079,1.363966,0.679126,1.00e-04
291,1.000,1.000,5.882672,5.824825,0.009071,1.349484,0.679841,6.797162,6.955642,0.009084,1.361899,0.679309,1.00e-04
292,1.000,1.000,5.854332,5.789972,0.009076,1.348379,0.681953,6.754402,6.901548,0.009089,1.362593,0.679095,1.00e-04
293,1.000,1.000,5.855518,5.793064,0.009081,1.346962,0.681163,6.773451,6.927188,0.009094,1.360771,0.679044,1.00e-04
294,1.000,1.000,5.834735,5.765897,0.009085,1.348094,0.681368,6.742543,6.887275,0.009098,1.362013,0.679172,1.00e-04
295,1.000,1.000,5.815556,5.743439,0.009090,1.346611,0.681217,6.718197,6.858111,0.009103,1.360853,0.678717,1.00e-04
296,1.000,1.000,5.818377,5.747262,0.009095,1.346305,0.681237,6.712748,6.853563,0.009108,1.358553,0.678843,1.00e-04
297,1.000,1.000,5.790979,5.714437,0.009100,1.344851,0.681344,6.680995,6.815132,0.009113,1.357277,0.678889,1.00e-04
298,1.000,1.000,5.771793,5.692154,0.009104,1.343486,0.679989,6.694453,6.830759,0.009117,1.358568,0.678488,1.00e-04
299,1.000,1.000,5.743205,5.658910,0.009110,1.340912,0.680301,6.646402,6.773884,0.009122,1.355357,0.678552,1.00e-04
300,1.000,1.000,5.745098,5.661182,0.009113,1.340736,0.681360,6.654550,6.782995,0.009127,1.356372,0.678773,1.00e-04
301,1.000,1.000,5.737814,5.653072,0.009119,1.340025,0.680207,6.665649,6.802786,0.009132,1.350513,0.678524,1.00e-04
302,1.000,1.000,5.724223,5.639727,0.009123,1.336868,0.678242,6.642089,6.774072,0.009136,1.349781,0.678492,1.00e-04
303,1.000,1.000,5.700403,5.610123,0.009127,1.336256,0.679989,6.598548,6.718045,0.009140,1.351365,0.678539,1.00e-04
304,1.000,1.000,5.688430,5.598350,0.009131,1.332769,0.681149,6.599968,6.727984,0.009145,1.343158,0.678690,1.00e-04
305,1.000,1.000,5.671933,5.582629,0.009136,1.328254,0.679587,6.572113,6.691917,0.009149,1.344396,0.678719,1.00e-04
306,1.000,1.000,5.654653,5.557816,0.009141,1.331551,0.679234,6.589610,6.710378,0.009153,1.347732,0.678998,1.00e-04
307,1.000,1.000,5.637386,5.533948,0.009145,1.333278,0.681444,6.552628,6.667153,0.009158,1.344631,0.679374,1.00e-04
308,1.000,1.000,5.639321,5.540048,0.009150,1.330506,0.677788,6.533014,6.641728,0.009162,1.345533,0.679377,1.00e-04
309,1.000,1.000,5.616838,5.511592,0.009153,1.329742,0.682242,6.527831,6.637601,0.009166,1.343249,0.679088,1.00e-04
310,1.000,1.000,5.581564,5.471384,0.009157,1.325742,0.682688,6.479929,6.583497,0.009171,1.337383,0.679441,1.00e-04
311,1.000,1.000,5.565737,5.455781,0.009162,1.322420,0.679233,6.485991,6.592169,0.009175,1.336421,0.678892,1.00e-04
312,1.000,1.000,5.583562,5.478590,0.009167,1.321762,0.679735,6.481602,6.586550,0.009180,1.336657,0.678459,1.00e-04
313,1.000,1.000,5.544742,5.425648,0.009172,1.325793,0.681256,6.477890,6.580212,0.009185,1.338454,0.678046,1.00e-04
314,1.000,1.000,5.537620,5.420589,0.009176,1.321819,0.681765,6.450902,6.547297,0.009189,1.337588,0.678213,1.00e-04
315,1.000,1.000,5.531921,5.416242,0.009181,1.319456,0.680088,6.482822,6.591084,0.009194,1.333883,0.677468,1.00e-04
316,1.000,1.000,5.522663,5.403378,0.009185,1.320916,0.679396,6.414938,6.502714,0.009198,1.337523,0.676942,1.00e-04
317,1.000,1.000,5.504273,5.383730,0.009191,1.317693,0.678906,6.418750,6.515367,0.009203,1.329605,0.677050,1.00e-04
318,1.000,1.000,5.487786,5.364263,0.009195,1.316301,0.679895,6.374530,6.455880,0.009208,1.333742,0.677330,1.00e-04
319,1.000,1.000,5.481441,5.354533,0.009200,1.317739,0.681319,6.375505,6.458150,0.009212,1.332683,0.677343,1.00e-04
320,1.000,1.000,5.456605,5.327799,0.009204,1.314154,0.678399,6.347972,6.429758,0.009217,1.326675,0.677261,1.00e-04
321,1.000,1.000,5.447179,5.317491,0.009208,1.312705,0.678274,6.337465,6.414945,0.009221,1.328424,0.676962,1.00e-04
322,1.000,1.000,5.438386,5.307192,0.009214,1.312069,0.678031,6.330864,6.408164,0.009226,1.326879,0.677246,1.00e-04
323,1.000,1.000,5.424973,5.291015,0.009218,1.311285,0.678792,6.338442,6.418213,0.009230,1.326266,0.677371,1.00e-04
324,1.000,1.000,5.418346,5.283703,0.009222,1.310156,0.679402,6.302190,6.375556,0.009234,1.323633,0.677255,1.00e-04
325,1.000,1.000,5.390717,5.250683,0.009226,1.308732,0.679023,6.267906,6.332484,0.009238,1.323755,0.677619,1.00e-04
326,1.000,1.000,5.361373,5.217401,0.009231,1.305514,0.678280,6.249999,6.316189,0.009243,1.317640,0.677708,1.00e-04
327,1.000,1.000,5.362592,5.222920,0.009236,1.301634,0.677800,6.254583,6.324858,0.009248,1.314801,0.677290,1.00e-04
328,1.000,1.000,5.345500,5.202568,0.009240,1.300506,0.678247,6.241103,6.306067,0.009252,1.316841,0.676873,1.00e-04
329,1.000,1.000,5.328555,5.182546,0.009244,1.299320,0.678332,6.247512,6.318190,0.009256,1.312745,0.676797,1.00e-04
330,1.000,1.000,5.324996,5.178852,0.009249,1.298639,0.678022,6.200955,6.258391,0.009260,1.314286,0.677022,1.00e-04
331,1.000,1.000,5.314876,5.165940,0.009252,1.298805,0.678390,6.232267,6.297468,0.009265,1.314278,0.677287,1.00e-04
332,1.000,1.000,5.288829,5.136711,0.009256,1.295720,0.677390,6.209670,6.275764,0.009269,1.307799,0.677025,1.00e-04
333,1.000,1.000,5.281105,5.130554,0.009261,1.292075,0.677961,6.188058,6.248089,0.009273,1.308320,0.677561,1.00e-04
334,1.000,1.000,5.261849,5.105846,0.009265,1.292427,0.679090,6.194897,6.255842,0.009278,1.309157,0.677378,1.00e-04
335,1.000,1.000,5.256381,5.096951,0.009270,1.294908,0.677390,6.158712,6.208285,0.009282,1.311679,0.676576,1.00e-04
336,1.000,1.000,5.244173,5.080520,0.009275,1.296084,0.677348,6.168612,6.221593,0.009286,1.310899,0.675945,1.00e-04
337,1.000,1.000,5.221402,5.054519,0.009279,1.293642,0.677253,6.129387,6.175257,0.009290,1.308158,0.676115,1.00e-04
338,1.000,1.000,5.218138,5.054698,0.009283,1.289608,0.676339,6.093619,6.135794,0.009295,1.302863,0.676285,1.00e-04
339,1.000,1.000,5.196440,5.028216,0.009287,1.288816,0.676922,6.091025,6.129397,0.009299,1.306059,0.676104,1.00e-04
340,1.000,1.000,5.175049,5.000754,0.009292,1.289335,0.677723,6.107991,6.154151,0.009303,1.302713,0.675287,1.00e-04
341,1.000,1.000,5.174752,5.005257,0.009296,1.284938,0.675796,6.072066,6.112056,0.009307,1.299767,0.675810,1.00e-04
342,1.000,1.000,5.167874,4.993541,0.009300,1.287805,0.676781,6.060950,6.093657,0.009311,1.304339,0.675519,1.00e-04
343,1.000,1.000,5.158656,4.981111,0.009305,1.288841,0.676255,6.058343,6.092490,0.009316,1.302201,0.675692,1.00e-04
344,1.000,1.000,5.138334,4.959024,0.009308,1.285583,0.676009,6.068399,6.108872,0.009320,1.298430,0.675507,1.00e-04
345,1.000,1.000,5.118735,4.937242,0.009313,1.282767,0.676393,6.026903,6.057815,0.009324,1.297388,0.676406,1.00e-04
346,1.000,1.000,5.121404,4.941589,0.009317,1.282014,0.675343,6.004029,6.027995,0.009328,1.298719,0.675982,1.00e-04
347,1.000,1.000,5.097262,4.909385,0.009321,1.283802,0.676280,5.997357,6.020801,0.009332,1.297763,0.675202,1.00e-04
348,1.000,1.000,5.087157,4.897284,0.009325,1.283163,0.676693,5.990066,6.013058,0.009336,1.296343,0.675379,1.00e-04
349,1.000,1.000,5.085036,4.896388,0.009329,1.281304,0.677096,5.992093,6.015885,0.009340,1.296231,0.674639,1.00e-04
350,1.000,1.000,5.076271,4.883847,0.009332,1.283220,0.675758,5.993690,6.015784,0.009343,1.298257,0.674913,1.00e-04
351,1.000,1.000,5.056562,4.859413,0.009336,1.282828,0.676503,5.943550,5.955813,0.009347,1.295510,0.675075,1.00e-04
352,1.000,1.000,5.035257,4.837615,0.009339,1.278431,0.674747,5.946280,5.962866,0.009351,1.291979,0.674617,1.00e-04
353,1.000,1.000,5.030780,4.833586,0.009344,1.276741,0.675213,5.931729,5.944193,0.009355,1.292399,0.674853,1.00e-04
354,1.000,1.000,5.016608,4.815225,0.009348,1.277211,0.675901,5.930456,5.944624,0.009359,1.290597,0.673956,1.00e-04
355,1.000,1.000,5.010162,4.806256,0.009352,1.277883,0.676844,5.904933,5.909794,0.009363,1.293608,0.673606,1.00e-04
356,1.000,1.000,4.993068,4.785920,0.009356,1.276871,0.676754,5.885804,5.888615,0.009367,1.290609,0.674651,1.00e-04
357,1.000,1.000,4.991984,4.787063,0.009360,1.275206,0.673402,5.875786,5.875271,0.009371,1.291411,0.674716,1.00e-04
358,1.000,1.000,4.973052,4.761919,0.009364,1.276227,0.675219,5.872973,5.872428,0.009375,1.290903,0.674044,1.00e-04
359,1.000,1.000,4.965871,4.755552,0.009368,1.273425,0.675973,5.870042,5.873766,0.009379,1.286070,0.673352,1.00e-04
360,1.000,1.000,4.948274,4.737431,0.009373,1.269964,0.674300,5.822451,5.814860,0.009383,1.285425,0.673583,1.00e-04
361,1.000,1.000,4.935753,4.720968,0.009376,1.270770,0.674307,5.824159,5.815898,0.009387,1.286500,0.673656,1.00e-04
362,1.000,1.000,4.921353,4.699999,0.009380,1.274102,0.672840,5.816953,5.802135,0.009391,1.291217,0.673794,1.00e-04
363,1.000,1.000,4.919511,4.696449,0.009384,1.274835,0.674886,5.795615,5.780025,0.009395,1.286660,0.673757,1.00e-04
364,1.000,1.000,4.899439,4.675780,0.009388,1.270359,0.675085,5.812490,5.802154,0.009398,1.285740,0.673277,1.00e-04
365,1.000,1.000,4.902201,4.682970,0.009392,1.266326,0.676248,5.779436,5.768303,0.009402,1.278372,0.672868,1.00e-04
366,1.000,1.000,4.886842,4.663000,0.009396,1.267928,0.672916,5.764474,5.743328,0.009405,1.284582,0.673110,1.00e-04
367,1.000,1.000,4.876352,4.647686,0.009399,1.270165,0.672761,5.775623,5.757281,0.009409,1.284614,0.672903,1.00e-04
368,1.000,1.000,4.864046,4.635213,0.009402,1.267063,0.673522,5.775100,5.758563,0.009412,1.282707,0.672770,1.00e-04
369,1.000,1.000,4.852603,4.622272,0.009406,1.265411,0.674656,5.756001,5.736178,0.009416,1.280975,0.673729,1.00e-04
370,1.000,1.000,4.829397,4.595947,0.009410,1.263143,0.672982,5.742851,5.723160,0.009420,1.277733,0.673005,1.00e-04
371,1.000,1.000,4.824365,4.590070,0.009414,1.262771,0.672809,5.687326,5.652626,0.009423,1.278948,0.672644,1.00e-04
372,1.000,1.000,4.809207,4.571568,0.009417,1.262236,0.673152,5.694637,5.665658,0.009427,1.275138,0.672291,1.00e-04
373,1.000,1.000,4.812728,4.577260,0.009421,1.260375,0.675412,5.714947,5.690667,0.009431,1.275636,0.671800,1.00e-04
374,1.000,1.000,4.797379,4.554876,0.009425,1.264270,0.672615,5.710433,5.678215,0.009435,1.282482,0.671638,1.00e-04
375,1.000,1.000,4.778879,4.530811,0.009429,1.265093,0.673058,5.663237,5.624846,0.009439,1.276666,0.672381,1.00e-04
376,1.000,1.000,4.763820,4.519780,0.009432,1.257366,0.672787,5.642130,5.603593,0.009442,1.271588,0.672154,1.00e-04
377,1.000,1.000,4.755131,4.510613,0.009436,1.256142,0.670893,5.638714,5.599263,0.009446,1.271602,0.672324,1.00e-04
378,1.000,1.000,4.743847,4.495664,0.009440,1.257002,0.670811,5.627297,5.583579,0.009450,1.273200,0.671566,1.00e-04
379,1.000,1.000,4.730153,4.478945,0.009444,1.256053,0.672999,5.620950,5.579796,0.009454,1.269094,0.671375,1.00e-04
380,1.000,1.000,4.723531,4.470947,0.009447,1.256013,0.672024,5.603977,5.555534,0.009457,1.271938,0.672164,1.00e-04
381,1.000,1.000,4.708463,4.451788,0.009451,1.256686,0.670611,5.600823,5.552606,0.009461,1.271235,0.670904,1.00e-04
382,1.000,1.000,4.695303,4.436451,0.009455,1.255627,0.670379,5.567976,5.512534,0.009465,1.270282,0.670759,1.00e-04
383,1.000,1.000,4.682383,4.423887,0.009459,1.252039,0.670377,5.567254,5.516548,0.009468,1.265339,0.670848,1.00e-04
384,1.000,1.000,4.692320,4.439915,0.009462,1.248734,0.669155,5.576180,5.526927,0.009472,1.266325,0.670004,1.00e-04
385,1.000,1.000,4.665200,4.401248,0.009465,1.253253,0.670137,5.547099,5.486546,0.009475,1.270298,0.670219,1.00e-04
386,1.000,1.000,4.659432,4.393484,0.009469,1.253592,0.670977,5.531443,5.468038,0.009478,1.269340,0.669785,1.00e-04
387,1.000,1.000,4.644411,4.376498,0.009473,1.251892,0.670606,5.534126,5.474546,0.009482,1.266086,0.670173,1.00e-04
388,1.000,1.000,4.636290,4.368181,0.009476,1.249964,0.670964,5.513315,5.447648,0.009486,1.266906,0.670412,1.00e-04
389,1.000,1.000,4.621689,4.349082,0.009480,1.250834,0.670859,5.488653,5.418933,0.009490,1.264827,0.670261,1.00e-04
390,1.000,1.000,4.622107,4.350880,0.009484,1.249214,0.672221,5.513295,5.448573,0.009494,1.265862,0.670763,1.00e-04
391,1.000,1.000,4.605865,4.331613,0.009487,1.248453,0.671112,5.501581,5.436257,0.009497,1.263967,0.669019,1.00e-04
392,1.000,1.000,4.586623,4.309407,0.009491,1.246534,0.671383,5.480481,5.413314,0.009500,1.260405,0.669525,1.00e-04
393,1.000,1.000,4.576706,4.299054,0.009495,1.242519,0.679257,5.441868,5.367993,0.009504,1.257772,0.668265,1.00e-04
394,1.000,1.000,4.563944,4.282264,0.009499,1.244372,0.675175,5.422268,5.340226,0.009507,1.260811,0.669160,1.00e-04
395,1.000,1.000,4.561474,4.282911,0.009501,1.242035,0.669577,5.437886,5.366687,0.009511,1.254125,0.668136,1.00e-04
396,1.000,1.000,4.560246,4.279966,0.009505,1.243074,0.671052,5.436551,5.358488,0.009514,1.260426,0.669041,1.00e-04
397,1.000,1.000,4.545376,4.260425,0.009509,1.244689,0.668386,5.414684,5.333439,0.009518,1.258007,0.669565,1.00e-04
398,1.000,1.000,4.533398,4.248307,0.009512,1.241654,0.669095,5.389921,5.304568,0.009522,1.256034,0.669104,1.00e-04
399,1.000,1.000,4.522685,4.234395,0.009516,1.242210,0.668940,5.417477,5.337367,0.009525,1.257807,0.668590,1.00e-04
400,1.000,1.000,4.510108,4.219616,0.009520,1.241176,0.669289,5.378880,5.292252,0.009529,1.254656,0.668652,1.00e-04
401,1.000,1.000,4.504418,4.214370,0.009524,1.240063,0.666262,5.366762,5.275488,0.009532,1.256244,0.668750,1.00e-04
402,1.000,1.000,4.481318,4.184895,0.009526,1.239653,0.670291,5.340920,5.244501,0.009536,1.255145,0.667875,1.00e-04
403,1.000,1.000,4.474881,4.178640,0.009530,1.238624,0.667228,5.352546,5.260109,0.009539,1.253911,0.668495,1.00e-04
404,1.000,1.000,4.459156,4.157908,0.009534,1.239524,0.667915,5.321523,5.223895,0.009542,1.251404,0.668248,1.00e-04
405,1.000,1.000,4.458422,4.160152,0.009537,1.236451,0.667555,5.324796,5.228254,0.009546,1.251063,0.668528,1.00e-04
406,1.000,1.000,4.447324,4.145280,0.009541,1.237964,0.665475,5.311507,5.210769,0.009550,1.252100,0.667857,1.00e-04
407,1.000,1.000,4.432482,4.126353,0.009544,1.237497,0.668834,5.304407,5.203240,0.009554,1.251012,0.666810,1.00e-04
408,1.000,1.000,4.425625,4.121319,0.009548,1.234751,0.665654,5.304636,5.204182,0.009557,1.250173,0.667533,1.00e-04
409,1.000,1.000,4.410563,4.106069,0.009551,1.231240,0.665374,5.294961,5.195366,0.009561,1.247027,0.666990,1.00e-04
410,1.000,1.000,4.407098,4.100058,0.009554,1.232975,0.665141,5.247446,5.132941,0.009564,1.250254,0.666192,1.00e-04
411,1.000,1.000,4.395623,4.082984,0.009558,1.235427,0.666235,5.273366,5.166775,0.009568,1.248922,0.665771,1.00e-04
412,1.000,1.000,4.397678,4.087228,0.009561,1.233782,0.666107,5.250400,5.141719,0.009570,1.245192,0.666080,1.00e-04
